,category_code_description,market_value,parcel_number,sale_date,sale_price,total_area,taxable_building,taxable_land,zip_code,zoning,lat,lng,tax_assessment,sales_ratio
3196,Single Family,141700.0,12083300,2018-09-25,287000.0,522.34,119170.0,22530.0,191476413,RSA5 ,39.9297135924364,-75.1573903628528,141700.0,0.4937282229965157
3202,Single Family,182100.0,12127800,2018-12-07,290000.0,644.0,153146.0,28954.0,191481728,RSA5 ,39.9270997951046,-75.1563806228095,182100.0,0.6279310344827587
3229,Single Family,198600.0,12298100,2018-01-03,195000.0,768.0,167022.0,31578.0,191481204,RSA5 ,39.9287266348183,-75.15919858338741,198600.0,1.0184615384615385
3252,Single Family,160000.0,11411000,2018-07-20,180000.0,560.0,84319.0,35681.0,191481815,RSA5 ,39.9251202545539,-75.1540506026105,120000.0,0.6666666666666666
3276,Single Family,195700.0,12298800,2018-11-02,304500.0,768.0,124584.0,31116.0,191481204,RSA5 ,39.9287685402105,-75.15953874891291,155700.0,0.5113300492610837
3305,Single Family,244000.0,11454200,2018-05-02,465000.0,826.56,189589.0,54411.0,191481209,RSA5 ,39.9282067911183,-75.1539754219622,244000.0,0.524731182795699
3307,Single Family,271900.0,11454400,2019-01-10,210000.0,890.09,211266.0,60634.0,191481241,RSA5 ,39.928038025326295,-75.15401942802059,271900.0,1.2947619047619048
3335,Single Family,189400.0,12156100,2018-09-18,150000.0,668.5,159286.0,30114.0,191481725,RSA5 ,39.92591042957879,-75.15795614938509,189400.0,1.2626666666666666
3342,Single Family,185300.0,12156800,2018-07-26,160000.0,668.5,155837.0,29463.0,191481725,RSA5 ,39.9259562246285,-75.158303031991,185300.0,1.158125
3347,Single Family,239100.0,12469600,2018-08-30,364500.0,711.62,180520.0,58580.0,191475621,RSA5 ,39.932676424950294,-75.1615204789578,239100.0,0.6559670781893004
3356,Single Family,223200.0,12470700,2018-02-28,426000.0,1440.0,178560.0,44640.0,191475626,RSA5 ,39.932802648664996,-75.1616705883486,223200.0,0.523943661971831
3377,Single Family,251300.0,21331300,2018-08-02,275000.0,800.0,141690.0,69610.0,191475223,RSA5 ,39.932581530457796,-75.1533181128213,211300.0,0.7683636363636364
3416,Single Family,174100.0,12035800,2018-01-19,229000.0,708.78,146418.0,27682.0,191475810,RSA5 ,39.9307515202893,-75.15542096370359,174100.0,0.7602620087336245
3419,Single Family,279900.0,12036100,2019-03-15,356000.0,717.5,237621.0,42279.0,191475810,RSA5 ,39.9307704551199,-75.15556417163279,279900.0,0.7862359550561798
3421,Single Family,408700.0,11317400,2019-01-29,390000.0,711.52,0.0,86582.0,191476531,RSA5 ,39.9285044038412,-75.15226728314991,86582.0,0.22200512820512822
3455,Single Family,323500.0,11258700,2019-01-15,350000.0,810.45,254967.0,68533.0,191476514,RSA5 ,39.929628442317295,-75.1513299741136,323500.0,0.9242857142857143
3464,Single Family,246200.0,12240100,2018-11-05,270000.0,720.0,54053.0,45547.0,191476313,RSA5 ,39.9302431457507,-75.16221638285629,99600.0,0.3688888888888889
3578,Single Family,333900.0,12290100,2018-12-28,425000.0,1071.0,272129.0,61771.0,191481126,RSA5 ,39.9295235894789,-75.1624525913192,333900.0,0.7856470588235294
3616,Single Family,172500.0,11134800,2018-11-28,125000.0,658.0,48105.0,45195.0,191481928,RSA5 ,39.9259791740012,-75.15062942361709,93300.0,0.7464
3626,Single Family,274000.0,11136600,2018-05-30,290000.0,900.0,162212.0,71788.0,191481922,RSA5 ,39.9254820410395,-75.1486236037886,234000.0,0.8068965517241379
3667,Single Family,467200.0,21470200,2018-11-13,424000.0,960.0,306481.0,124719.0,191474806,RSA5 ,39.9346307603207,-75.1553907495835,431200.0,1.0169811320754718
3668,Single Family,499800.0,21470300,2018-07-27,437000.0,960.0,366378.0,133422.0,191474806,RSA5 ,39.9345867020203,-75.155399897765,499800.0,1.1437070938215104
3690,Single Family,174400.0,12148100,2018-01-26,170000.0,616.0,146670.0,27730.0,191481710,RSA5 ,39.9263284053895,-75.1582247279813,174400.0,1.0258823529411765
3713,Single Family,291300.0,21470600,2018-06-11,315000.0,960.0,209480.0,81820.0,191474806,RSA5 ,39.93445736074779,-75.155427777143,291300.0,0.9247619047619048
3745,Single Family,260400.0,12199100,2018-02-27,330000.0,650.0,221067.0,39333.0,191475718,RSA5 ,39.93227076789321,-75.15801066713341,260400.0,0.7890909090909091
3762,Single Family,285000.0,12370400,2018-05-22,249000.0,560.0,234911.0,50089.0,191481621,RSA5 ,39.9261646857786,-75.1619195350238,285000.0,1.144578313253012
3767,Single Family,331100.0,21529700,2018-05-31,320000.0,1105.0,231770.0,99330.0,191474724,CMX2 ,39.9366018718456,-75.15855295088299,331100.0,1.0346875
3785,Single Family,243600.0,11030425,2018-06-27,415000.0,974.61,139777.0,63823.0,191476004,RSA5 ,39.9290039972504,-75.1487101202471,203600.0,0.4906024096385542
3820,Single Family,210600.0,21536310,2018-02-07,230000.0,442.44,147500.0,63100.0,191473810,RSA5 ,39.9386779839067,-75.159228417368,210600.0,0.9156521739130434
3827,Single Family,200200.0,12064700,2018-11-16,317000.0,637.0,168368.0,31832.0,191475828,RSA5 ,39.9321032694791,-75.1559699957359,200200.0,0.6315457413249211
3842,Single Family,163700.0,11137300,2019-02-15,440000.0,776.24,116522.0,47178.0,191481922,RSA5 ,39.9255689726622,-75.1489955896386,163700.0,0.37204545454545457
3852,Single Family,252800.0,11428400,2018-07-02,320000.0,1344.7,156425.0,56375.0,191481851,RSA5 ,39.925288922163205,-75.1525721506182,212800.0,0.665
3884,Single Family,268800.0,12066800,2018-04-27,454250.0,1164.5,226060.0,42740.0,191475805,RSA5 ,39.9308081325474,-75.15621913835741,268800.0,0.5917446340121079
3909,Single Family,304700.0,12006800,2018-11-19,339000.0,714.56,216253.0,48447.0,191475813,RSA5 ,39.932267028801206,-75.1556519058237,264700.0,0.780825958702065
3941,Single Family,356000.0,11394800,2018-05-01,360000.0,672.0,0.0,74800.0,191481818,RSA5 ,39.925880959623896,-75.1550676339531,74800.0,0.20777777777777778
3953,Single Family,52200.0,73064800,2018-04-18,60000.0,1120.0,39098.0,13102.0,191341632,RM1  ,40.0023122978239,-75.12626323300991,52200.0,0.87
3961,Single Family,174500.0,11252200,2018-02-15,260000.0,699.62,135586.0,38914.0,191475826,RSA5 ,39.930475993007605,-75.1543109812705,174500.0,0.6711538461538461
3976,Single Family,389300.0,11336105,2019-02-05,440000.0,2525.0,262486.0,86814.0,191475227,RSA5 ,39.932020649224896,-75.15338190026671,349300.0,0.7938636363636363
3978,Single Family,396100.0,21406700,2018-07-13,395000.0,637.0,136361.0,104234.0,191475302,RSA5 ,39.9335049234812,-75.1491867689616,240595.0,0.6091012658227848
3984,Single Family,211000.0,11387500,2018-07-30,175000.0,940.5,163947.0,47053.0,191481828,RSA5 ,39.9263965295646,-75.15525550987091,211000.0,1.2057142857142857
3987,Single Family,125800.0,11387900,2019-02-08,379900.0,940.5,27941.0,30859.0,191481828,RSA5 ,39.9264274423711,-75.1554899637781,58800.0,0.1547775730455383
4006,Single Family,437000.0,11081820,2018-08-31,600000.0,823.0,0.0,108769.0,191470000,CMX1 ,39.9299207571584,-75.1497420232477,108769.0,0.18128166666666667
4012,Single Family,200700.0,11082400,2018-08-24,320000.0,1205.64,148116.0,52584.0,191476010,RSA5 ,39.9295603838366,-75.14983746755681,200700.0,0.6271875
4017,Single Family,211800.0,11082900,2018-10-01,330000.0,1629.25,116308.0,55492.0,191476010,RSA5 ,39.9293877800764,-75.1499041221982,171800.0,0.5206060606060606
4038,Single Family,188600.0,11389500,2018-07-20,282500.0,515.46,106542.0,42058.0,191481827,RSA5 ,39.92586204944221,-75.15324173957559,148600.0,0.5260176991150443
4049,Single Family,266700.0,11441300,2018-11-27,270000.0,736.29,207226.0,59474.0,191481311,RSA5 ,39.9273765948595,-75.1530650599379,266700.0,0.9877777777777778
4053,Single Family,250200.0,11441900,2018-11-30,290000.0,736.29,194405.0,55795.0,191481328,RSA5 ,39.92816228445879,-75.153081860005,250200.0,0.8627586206896551
4065,Single Family,193600.0,11128600,2018-10-16,272000.0,560.0,142877.0,50723.0,191481927,RSA5 ,39.9261244167677,-75.1499567756267,193600.0,0.711764705882353
4066,Single Family,304300.0,11128700,2018-04-12,245000.0,700.0,228559.0,75741.0,191481927,RSA5 ,39.9261222936454,-75.1500222901265,304300.0,1.2420408163265306
4087,Single Family,543000.0,11385500,2018-07-30,545000.0,1070.58,0.0,114000.0,191481826,RSA5 ,39.9261182777852,-75.15303365234759,114000.0,0.20917431192660552
4093,Single Family,182700.0,11436000,2018-06-15,240000.0,817.5,141958.0,40742.0,191481843,RSA5 ,39.924881354213205,-75.1530868148253,182700.0,0.76125
4120,Single Family,178600.0,11129900,2018-06-27,125000.0,700.0,131807.0,46793.0,191481927,RSA5 ,39.926200064461796,-75.15061594180659,178600.0,1.4288
4131,Single Family,235000.0,11197800,2019-01-03,245000.0,705.0,43429.0,61571.0,191482022,RSA5 ,39.92465182869321,-75.1478803512614,105000.0,0.42857142857142855
4176,Single Family,183900.0,12328500,2018-05-16,217500.0,526.5,154660.0,29240.0,191481633,RSA5 ,39.927794940987795,-75.1595440250649,183900.0,0.8455172413793104
4193,Single Family,365200.0,12495600,2018-08-15,605000.0,960.0,235727.0,89473.0,191474905,RSA5 ,39.9331114417895,-75.1657997936274,325200.0,0.5375206611570248
4205,Single Family,381800.0,11294800,2018-03-30,470000.0,1024.0,95591.0,80884.0,191481326,RSA5 ,39.92845450357721,-75.1517225104361,176475.0,0.3754787234042553
4228,Single Family,185800.0,11199100,2018-12-31,150000.0,549.6,47920.0,48680.0,191481309,RSA5 ,39.926950856349,-75.1486568152516,96600.0,0.644
4236,Single Family,163400.0,11026400,2018-09-06,230000.0,1026.83,120590.0,42810.0,191476107,RSA5 ,39.9291000354081,-75.14765190756809,163400.0,0.7104347826086956
4238,Single Family,194200.0,11026700,2019-03-15,155000.0,642.56,57419.0,50881.0,191476003,RSA5 ,39.9292710752694,-75.1487070624185,108300.0,0.6987096774193549
4254,Single Family,639000.0,21016970,2018-12-14,675000.0,900.66,447300.0,191700.0,191473743,RM1  ,39.9391750147452,-75.160693928342,639000.0,0.9466666666666667
4256,Single Family,471600.0,12408000,2018-04-09,445000.0,528.0,361835.0,109765.0,191475029,RSA5 ,39.9331842515278,-75.1610993899475,471600.0,1.0597752808988765
4262,Single Family,277000.0,11344900,2018-07-12,282500.0,1031.25,215229.0,61771.0,191475800,RSA5 ,39.9316449568351,-75.1544308073111,277000.0,0.9805309734513274
4293,Single Family,366800.0,11028000,2018-08-14,380000.0,1032.96,230698.0,96102.0,191476003,RSA5 ,39.9293984720688,-75.14943041896541,326800.0,0.86
4295,Single Family,416200.0,11028200,2018-05-11,415000.0,1106.08,272608.0,103592.0,191476003,RSA5 ,39.9294188347924,-75.1495422109119,376200.0,0.9065060240963856
4324,Single Family,354700.0,21513800,2018-05-29,312250.0,355.88,253610.0,101090.0,191473924,RSA5 ,39.9384426895641,-75.1576771572171,354700.0,1.1359487590072057
4334,Single Family,238900.0,11160300,2018-06-25,230000.0,742.0,136308.0,62592.0,191481929,RSA5 ,39.9250129504863,-75.15120155081009,198900.0,0.8647826086956522
4366,Single Family,176300.0,12048800,2018-02-20,300000.0,706.83,148269.0,28031.0,191476423,RSA5 ,39.9296138713876,-75.1560971553074,176300.0,0.5876666666666667
4367,Single Family,184700.0,12048900,2018-02-20,300000.0,706.83,155333.0,29367.0,191476423,RSA5 ,39.9296212656259,-75.1561508332047,184700.0,0.6156666666666667
4369,Single Family,344600.0,12049100,2018-03-14,320000.0,680.06,99031.0,52052.0,191476423,RSA5 ,39.9296306218976,-75.1562496292475,151083.0,0.472134375
4374,Single Family,302000.0,21514520,2018-06-28,310000.0,488.58,211411.0,90589.0,191473915,RSA5 ,39.9382385968978,-75.15734215541809,302000.0,0.9741935483870968
4446,Single Family,277000.0,12356700,2018-04-23,315000.0,700.0,195160.0,41840.0,191481627,RSA5 ,39.9265201943337,-75.1597083203867,237000.0,0.7523809523809524
4453,Single Family,181400.0,12357400,2018-05-29,355000.0,700.0,152557.0,28843.0,191481627,RSA5 ,39.926563542292,-75.1600532909283,181400.0,0.5109859154929578
4463,Single Family,211500.0,11386900,2018-06-01,60000.0,940.5,164335.0,47165.0,191481828,RSA5 ,39.9263500537495,-75.15490833556109,211500.0,3.525
4470,Single Family,402000.0,11167100,2018-03-09,405000.0,728.0,0.0,100500.0,191481930,RSA5 ,39.924806385645105,-75.1514792803553,100500.0,0.24814814814814815
4494,Single Family,394500.0,21401200,2018-10-12,345000.0,721.07,276150.0,118350.0,191474208,RM1  ,39.9354697387114,-75.14848390326459,394500.0,1.1434782608695653
4495,Single Family,343300.0,21401300,2018-10-12,395000.0,722.96,200353.0,102947.0,191474208,RM1  ,39.9354200483302,-75.1484872016828,303300.0,0.7678481012658228
4512,Single Family,390700.0,21506600,2018-12-03,315000.0,623.91,273544.0,117156.0,191473943,RM1  ,39.9373902829133,-75.1567388760016,390700.0,1.2403174603174603
4534,Single Family,645000.0,11327535,2018-03-13,663340.0,800.0,0.0,135500.0,191475919,RSA5 ,39.9301065125021,-75.153201788141,135500.0,0.2042693038260922
4535,Single Family,645000.0,11327537,2018-03-22,678560.0,800.0,0.0,135500.0,191475919,RSA5 ,39.930052392197105,-75.15321378048591,135500.0,0.19968757368545154
4536,Single Family,645000.0,11327539,2018-03-29,681870.0,800.0,0.0,135500.0,191475919,RSA5 ,39.9299982719174,-75.15322577398099,135500.0,0.1987182307477965
4537,Single Family,645000.0,11327541,2018-03-27,673560.0,800.0,0.0,135500.0,191475919,RSA5 ,39.9299441507096,-75.1532377663222,135500.0,0.20116990320090267
4538,Single Family,580000.0,11327543,2018-03-29,612545.0,720.8,0.0,121800.0,191475919,RSA5 ,39.9298927488899,-75.1532491667118,121800.0,0.19884253401790888
4541,Single Family,424100.0,11327900,2018-09-18,408000.0,960.0,0.0,89845.0,191476506,RSA5 ,39.9295408436823,-75.15328106996921,89845.0,0.22020833333333334
4550,Single Family,185100.0,21465400,2018-08-21,423000.0,504.0,133087.0,52013.0,191474820,RSA5 ,39.9331147976888,-75.155575795246,185100.0,0.4375886524822695
4566,Single Family,254200.0,21508900,2018-01-16,362000.0,900.0,142800.0,71400.0,191475138,RSA5 ,39.935325650066,-75.1572119897598,214200.0,0.5917127071823205
4652,Single Family,127000.0,11378300,2018-03-27,112000.0,886.98,95846.0,31154.0,191481810,RSA5 ,39.9265730904722,-75.15351463486292,127000.0,1.1339285714285714
4677,Single Family,384600.0,21395010,2018-11-12,204500.0,900.0,106620.0,115380.0,191474231,RM1  ,39.9345593855639,-75.14800606926559,222000.0,1.0855745721271393
4696,Single Family,287600.0,11122800,2019-02-27,253000.0,795.62,176016.0,71584.0,191481912,RSA5 ,39.9261024539661,-75.14872509738521,247600.0,0.9786561264822135
4701,Single Family,672700.0,11230530,2018-10-19,765000.0,1694.86,0.0,141216.0,191475911,RSA5 ,39.930975138665204,-75.15036353541471,141216.0,0.18459607843137255
4703,Single Family,209100.0,11230600,2018-11-06,390000.0,1517.7,164802.0,44298.0,191475911,RSA5 ,39.930855660187,-75.15052314441309,209100.0,0.5361538461538462
4725,Single Family,529700.0,21395800,2018-01-22,350000.0,1879.0,370833.0,158867.0,191474231,RM1  ,39.9342550589437,-75.1482709911519,529700.0,1.5134285714285713
4773,Single Family,180900.0,11423600,2018-04-20,113000.0,649.28,100559.0,40341.0,191481806,RSA5 ,39.9266072197301,-75.1521397081185,140900.0,1.2469026548672566
4780,Single Family,444300.0,12000900,2019-02-20,475000.0,1088.0,377188.0,67112.0,191474822,RSA5 ,39.932378023446496,-75.15522357949409,444300.0,0.9353684210526316
4789,Single Family,561800.0,21453900,2018-09-21,534500.0,960.0,71778.0,147838.0,191474828,RSA5 ,39.933172263166206,-75.15450676591821,219616.0,0.41088119738072965
4842,Single Family,108700.0,21512800,2018-04-19,140000.0,329.59,0.0,10500.0,191473923,RSA5 ,39.9384485248255,-75.157537651007,10500.0,0.075
4860,Single Family,239500.0,11020400,2018-03-23,200000.0,896.0,176751.0,62749.0,191476021,RSA5 ,39.929619826936495,-75.1487097500212,239500.0,1.1975
4866,Single Family,167800.0,11285800,2018-05-09,299900.0,768.0,92252.0,35548.0,191476512,RSA5 ,39.9291734512124,-75.1541307029585,127800.0,0.42614204734911637
4886,Single Family,397300.0,12003400,2018-07-13,367500.0,576.0,89193.0,60012.0,191475122,RSA5 ,39.9325958213969,-75.1567379029781,149205.0,0.406
4893,Single Family,202500.0,11222500,2018-10-04,260000.0,656.0,157342.0,45158.0,191475914,RSA5 ,39.9313889256397,-75.150319276621,202500.0,0.7788461538461539
4930,Single Family,249200.0,12404200,2018-07-24,425000.0,960.0,163098.0,46102.0,191481652,RSA5 ,39.9279296586114,-75.1633159937113,209200.0,0.49223529411764705
4932,Single Family,255200.0,12448800,2018-07-19,420000.0,757.92,152675.0,62525.0,191476302,RSA5 ,39.9303079292492,-75.16363185137179,215200.0,0.5123809523809524
4956,Single Family,259100.0,21346000,2019-03-15,467500.0,800.0,201320.0,57780.0,191475228,RSA5 ,39.9325200587554,-75.154095601603,259100.0,0.5542245989304813
4962,Single Family,315600.0,21399635,2018-05-10,287500.0,428.94,180985.0,94615.0,191474207,RM1  ,39.936016935086,-75.14837899771621,275600.0,0.9586086956521739
4966,Single Family,297500.0,11081600,2018-03-21,315000.0,1075.51,219555.0,77945.0,191476016,RSA5 ,39.930183514989295,-75.1496092398964,297500.0,0.9444444444444444
4975,Single Family,287200.0,12235500,2018-05-15,312500.0,672.0,243818.0,43382.0,191476404,RSA5 ,39.9297929204442,-75.15882640005559,287200.0,0.91904
4992,Single Family,281800.0,11277800,2018-06-26,300000.0,768.0,182101.0,59699.0,191476523,RSA5 ,39.929065677354394,-75.15244047456291,241800.0,0.806
5000,Single Family,203700.0,11278600,2018-01-10,190000.0,768.0,158275.0,45425.0,191476523,RSA5 ,39.9291232779125,-75.1528838397122,203700.0,1.0721052631578947
5010,Single Family,321400.0,21399900,2018-09-17,369000.0,547.92,225067.0,96333.0,191474207,RM1  ,39.9353596390181,-75.1482350511475,321400.0,0.8710027100271003
5017,Single Family,314800.0,21210300,2019-02-15,275000.0,632.0,21974.0,88426.0,191470000,RSA5 ,39.9350691243745,-75.15911399951541,110400.0,0.40145454545454545
5054,Single Family,645000.0,11327531,2018-03-15,677385.0,800.0,0.0,135500.0,191475919,RSA5 ,39.9302147379628,-75.1531777712025,135500.0,0.20003395410291044
5055,Single Family,645000.0,11327533,2018-02-27,660570.0,800.0,0.0,135500.0,191475919,RSA5 ,39.9301606480834,-75.15318979402299,135500.0,0.20512587613727537
5064,Single Family,228400.0,21210630,2018-07-16,244900.0,545.61,124448.0,63952.0,191470000,RSA5 ,39.935148567938,-75.1594453289099,188400.0,0.7692935892200898
5097,Single Family,175900.0,12362000,2018-12-21,235000.0,661.5,147932.0,27968.0,191481628,RSA5 ,39.92633102642171,-75.16005256814421,175900.0,0.7485106382978723
5122,Single Family,308200.0,21256700,2018-07-24,417500.0,828.0,182828.0,85372.0,191475330,RSA5 ,39.932834032316606,-75.14907584824691,268200.0,0.6423952095808383
5135,Single Family,169500.0,12328200,2019-01-29,145000.0,526.5,142549.0,26951.0,191481633,RSA5 ,39.9277769204012,-75.1593966810024,169500.0,1.1689655172413793
5138,Single Family,189500.0,12139100,2018-06-28,199397.0,714.0,119370.0,30130.0,191481722,RSA5 ,39.927088268283704,-75.158451045425,149500.0,0.7497605279918955
5150,Single Family,395600.0,12363300,2018-08-31,350000.0,763.0,119146.0,69527.0,191481611,RSA5 ,39.9264400700042,-75.16117151197359,188673.0,0.5390657142857143
